"","id_no","binomial","presence","origin","shape_Area","TaxonID","Order","Family","Genus","Species","Animal","Vertebrate","Mammal","Bird","Herptile","Fish","Invertebrate","Plant","Seed","Fruit","Nectar","Root","Leaf","Woody","Herbaceous","Other","TaxonomicNote","FillCode","TrophicLevel","MammalEater","Insectivore","Frugivore","Granivore","Folivore","DataSource","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"1727",13384,"Glyphonycteris sylvestris",1,1,6.141493535,4721,"CHIROPTERA","PHYLLOSTOMIDAE","Glyphonycteris","sylvestris",1,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",9283,"Glyphotes simus",1,1,1.609857235,5412,"RODENTIA","SCIURIDAE","Glyphotes","simus",3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"",3,"Herbivore",0,0,0,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",9303,"Golunda ellioti",1,1,244.311113,3581,"RODENTIA","MURIDAE","Golunda","ellioti",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",39994,"Gorilla beringei",1,1,0.021955382,2806,"PRIMATES","HOMINIDAE","Gorilla","beringei",0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,"",0,"Herbivore",0,0,1,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",9404,"Gorilla gorilla",1,1,56.2589593,2807,"PRIMATES","HOMINIDAE","Gorilla","gorilla",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,"",0,"Herbivore",0,0,1,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",9416,"Gracilinanus aceramarcae",1,1,2.134818262,1983,"DIDELPHIMORPHIA","DIDELPHIDAE","Gracilinanus","aceramarcae",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"",0,"Omnivore",0,1,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",9417,"Gracilinanus agilis",1,1,304.4853129,1984,"DIDELPHIMORPHIA","DIDELPHIDAE","Gracilinanus","agilis",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,"",1,"Omnivore",0,1,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",9418,"Gracilinanus dryas",1,1,0.101478581,1985,"DIDELPHIMORPHIA","DIDELPHIDAE","Gracilinanus","dryas",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,"",1,"Omnivore",0,1,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735",9419,"Gracilinanus emiliae",1,1,0.495920581,1986,"DIDELPHIMORPHIA","DIDELPHIDAE","Gracilinanus","emiliae",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"",0,"Omnivore",0,1,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",9420,"Gracilinanus marica",1,1,0.411163687,1987,"DIDELPHIMORPHIA","DIDELPHIDAE","Gracilinanus","marica",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,"",1,"Omnivore",0,1,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",9421,"Gracilinanus microtarsus",1,1,0.10711656,1988,"DIDELPHIMORPHIA","DIDELPHIDAE","Gracilinanus","microtarsus",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,"",1,"Omnivore",0,1,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",9450,"Grammomys aridulus",1,1,2.12146827,3583,"RODENTIA","MURIDAE","Grammomys","aridulus",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739",9451,"Grammomys buntingi",1,1,14.26989863,3584,"RODENTIA","MURIDAE","Grammomys","buntingi",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740",9452,"Grammomys caniceps",1,1,0.013392045,3585,"RODENTIA","MURIDAE","Grammomys","caniceps",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741",9453,"Grammomys cometes",1,1,30.58743589,3586,"RODENTIA","MURIDAE","Grammomys","cometes",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742",9454,"Grammomys dolichurus",1,1,271.4218284,3587,"RODENTIA","MURIDAE","Grammomys","dolichurus",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",0,"Omnivore",0,0,1,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743",9455,"Grammomys dryas",1,1,0.56907123,3588,"RODENTIA","MURIDAE","Grammomys","dryas",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",9456,"Grammomys gigas",1,1,0.15534431,3589,"RODENTIA","MURIDAE","Grammomys","gigas",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745",9457,"Grammomys ibeanus",1,1,5.86776075,3590,"RODENTIA","MURIDAE","Grammomys","ibeanus",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",9460,"Grammomys kuru",1,1,108.6429375,3591,"RODENTIA","MURIDAE","Grammomys","kuru",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"Not Recorded",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",9458,"Grammomys macmillani",1,1,2.722051745,3592,"RODENTIA","MURIDAE","Grammomys","macmillani",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748",9459,"Grammomys minnae",1,1,0.892681435,3593,"RODENTIA","MURIDAE","Grammomys","minnae",2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"",2.1,"Omnivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749",136225,"Graomys centralis",1,1,1.105417356,1068,"RODENTIA","CRICETIDAE","Graomys","centralis",0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,"",1,"Herbivore",0,0,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750",9465,"Graomys domorum",1,1,8.864947695,1069,"RODENTIA","CRICETIDAE","Graomys","domorum",0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,"",1,"Herbivore",0,0,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",9466,"Graomys edithae",1,1,0.037626595,1070,"RODENTIA","CRICETIDAE","Graomys","edithae",0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,"",1,"Herbivore",0,0,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",9467,"Graomys griseoflavus",1,1,0.00021129,1071,"RODENTIA","CRICETIDAE","Graomys","griseoflavus",0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,"",1,"Herbivore",0,0,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753",44915,"Graphiurus angolensis",1,1,10.80098851,2564,"RODENTIA","GLIRIDAE","Graphiurus","angolensis",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754",9480,"Graphiurus christyi",1,1,32.03808115,2565,"RODENTIA","GLIRIDAE","Graphiurus","christyi",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",9481,"Graphiurus crassicaudatus",1,1,27.12179447,2566,"RODENTIA","GLIRIDAE","Graphiurus","crassicaudatus",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",44928,"Graphiurus johnstoni",1,1,0.616779175,2567,"RODENTIA","GLIRIDAE","Graphiurus","johnstoni",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757",9483,"Graphiurus kelleni",1,1,32.60863843,2568,"RODENTIA","GLIRIDAE","Graphiurus","kelleni",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",9484,"Graphiurus lorraineus",1,1,47.90275526,2569,"RODENTIA","GLIRIDAE","Graphiurus","lorraineus",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",9485,"Graphiurus microtis",1,1,248.3866917,2570,"RODENTIA","GLIRIDAE","Graphiurus","microtis",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760",9486,"Graphiurus monardi",1,1,2.488862149,2571,"RODENTIA","GLIRIDAE","Graphiurus","monardi",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761",9487,"Graphiurus murinus",1,1,6.349559115,2572,"RODENTIA","GLIRIDAE","Graphiurus","murinus",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762",44916,"Graphiurus nagtglasii",1,1,34.79063392,2573,"RODENTIA","GLIRIDAE","Graphiurus","nagtglasii",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763",9488,"Graphiurus ocularis",1,1,30.98308298,2574,"RODENTIA","GLIRIDAE","Graphiurus","ocularis",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",9491,"Graphiurus platyops",1,1,1.22943616,2575,"RODENTIA","GLIRIDAE","Graphiurus","platyops",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",9492,"Graphiurus rupicola",1,1,2.068319266,2576,"RODENTIA","GLIRIDAE","Graphiurus","rupicola",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",9493,"Graphiurus surdus",1,1,5.594596455,2577,"RODENTIA","GLIRIDAE","Graphiurus","surdus",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Familie: Myoxidae in the book",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",9561,"Gulo gulo",1,1,19.48722537,4196,"CARNIVORA","MUSTELIDAE","Gulo","gulo",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Omnivore",1,0,1,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",9564,"Gymnobelideus leadbeateri",1,1,0.306302215,4547,"DIPROTODONTIA","PETAURIDAE","Gymnobelideus","leadbeateri",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,"",0,"Omnivore",0,1,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769",9581,"Gymnuromys roberti",1,1,6.657380316,4344,"RODENTIA","NESOMYIDAE","Gymnuromys","roberti",1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,"",3,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",9608,"Habromys chinanteco",1,1,0.001870902,1073,"RODENTIA","CRICETIDAE","Habromys","chinanteco",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771",136683,"Habromys delicatulus",1,1,0.001579128,1074,"RODENTIA","CRICETIDAE","Habromys","delicatulus",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",136582,"Habromys ixtlani",1,1,0.00784064,1075,"RODENTIA","CRICETIDAE","Habromys","ixtlani",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",9609,"Habromys lepturus",1,1,0.008061738,1076,"RODENTIA","CRICETIDAE","Habromys","lepturus",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774",9610,"Habromys lophurus",1,1,0.005108142,1077,"RODENTIA","CRICETIDAE","Habromys","lophurus",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",136616,"Habromys schmidlyi",1,1,0.00773491,1078,"RODENTIA","CRICETIDAE","Habromys","schmidlyi",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776",9611,"Habromys simulatus",1,1,0.125413257,1079,"RODENTIA","CRICETIDAE","Habromys","simulatus",1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",9618,"Hadromys humei",1,1,0.0290239,3595,"RODENTIA","MURIDAE","Hadromys","humei",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",136417,"Hadromys yunnanensis",1,1,0.240457649,3596,"RODENTIA","MURIDAE","Hadromys","yunnanensis",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Not Recorded",2.1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",9630,"Haeromys margarettae",1,1,0.01118372,3598,"RODENTIA","MURIDAE","Haeromys","margarettae",1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,"",3,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",9631,"Haeromys minahassae",1,1,0.11190287,3599,"RODENTIA","MURIDAE","Haeromys","minahassae",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",9632,"Haeromys pusillus",1,1,3.27071856,3600,"RODENTIA","MURIDAE","Haeromys","pusillus",1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,"",3,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",15585,"Handleyomys alfaroi",1,1,26.00825721,1081,"RODENTIA","CRICETIDAE","Handleyomys","alfaroi",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,"Omnivore",0,1,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783",15591,"Handleyomys chapmani",1,1,2.893437243,1082,"RODENTIA","CRICETIDAE","Handleyomys","chapmani",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,"Omnivore",0,1,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",547,"Handleyomys fuscatus",1,1,6.466154871,1083,"RODENTIA","CRICETIDAE","Handleyomys","fuscatus",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,"Omnivore",0,1,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",15598,"Handleyomys intectus",1,1,0.798847474,1084,"RODENTIA","CRICETIDAE","Handleyomys","intectus",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,"Omnivore",0,1,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",15606,"Handleyomys melanotis",1,1,11.89269031,1085,"RODENTIA","CRICETIDAE","Handleyomys","melanotis",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,"Omnivore",0,1,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",15611,"Handleyomys rhabdops",1,1,0.005671731,1086,"RODENTIA","CRICETIDAE","Handleyomys","rhabdops",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,"Omnivore",0,1,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",15612,"Handleyomys rostratus",1,1,46.84622329,1087,"RODENTIA","CRICETIDAE","Handleyomys","rostratus",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,"Omnivore",0,1,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",15613,"Handleyomys saturatior",1,1,9.11819438,1088,"RODENTIA","CRICETIDAE","Handleyomys","saturatior",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,"Omnivore",0,1,1,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",9676,"Hapalemur alaotrensis",1,1,0.018414825,2906,"PRIMATES","LEMURIDAE","Hapalemur","alaotrensis",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Not Recorded",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",9672,"Hapalemur aureus",1,1,0.208938935,2907,"PRIMATES","LEMURIDAE","Hapalemur","aureus",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",9673,"Hapalemur griseus",1,1,4.330353401,2908,"PRIMATES","LEMURIDAE","Hapalemur","griseus",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",136384,"Hapalemur meridionalis",1,1,0.00123888,2909,"PRIMATES","LEMURIDAE","Hapalemur","meridionalis",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"Not Recorded",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",9678,"Hapalemur occidentalis",1,1,3.350300853,2910,"PRIMATES","LEMURIDAE","Hapalemur","occidentalis",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"Not Recorded",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",9679,"Hapalomys delacouri",1,1,2.90171058,3602,"RODENTIA","MURIDAE","Hapalomys","delacouri",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",9680,"Hapalomys longicaudatus",1,1,0.011626915,3603,"RODENTIA","MURIDAE","Hapalomys","longicaudatus",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",9690,"Haplonycteris fischeri",1,1,0.041823985,5075,"CHIROPTERA","PTEROPODIDAE","Haplonycteris","fischeri",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",9736,"Harpiocephalus harpia",1,1,12.3487137,6418,"CHIROPTERA","VESPERTILIONIDAE","Harpiocephalus","harpia",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",9737,"Harpiocephalus mordax",1,1,0.07795732,6419,"CHIROPTERA","VESPERTILIONIDAE","Harpiocephalus","mordax",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",13941,"Harpiola grisea",1,1,0.08100693,6421,"CHIROPTERA","VESPERTILIONIDAE","Harpiola","grisea",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",3,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",136445,"Harpiola isodon",1,1,1.048234689,6422,"CHIROPTERA","VESPERTILIONIDAE","Harpiola","isodon",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",3,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",136776,"Harpyionycteris celebensis",1,1,0.005840445,5077,"CHIROPTERA","PTEROPODIDAE","Harpyionycteris","celebensis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",1,"Herbivore",0,0,1,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",9740,"Harpyionycteris whiteheadi",1,1,0.366475455,5078,"CHIROPTERA","PTEROPODIDAE","Harpyionycteris","whiteheadi",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",9759,"Heimyscus fumosus",1,1,41.03586367,3605,"RODENTIA","MURIDAE","Heimyscus","fumosus",1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,"",3,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",9760,"Helarctos malayanus",1,1,1.801530295,6327,"CARNIVORA","URSIDAE","Helarctos","malayanus",1,2,2,2,0,0,1,1,0,2,0,0,0,0,0,0,"",0,"Omnivore",0,1,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",9828,"Heliophobius argenteocinereus",1,1,157.9515879,122,"RODENTIA","BATHYERGIDAE","Heliophobius","argenteocinereus",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"",1,"Herbivore",0,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",9830,"Heliosciurus gambianus",1,1,290.2255851,5414,"RODENTIA","SCIURIDAE","Heliosciurus","gambianus",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808",9831,"Heliosciurus mutabilis",1,1,89.31647831,5415,"RODENTIA","SCIURIDAE","Heliosciurus","mutabilis",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809",9832,"Heliosciurus punctatus",1,1,26.62734221,5416,"RODENTIA","SCIURIDAE","Heliosciurus","punctatus",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Not Recorded",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810",9833,"Heliosciurus rufobrachium",1,1,239.6276076,5417,"RODENTIA","SCIURIDAE","Heliosciurus","rufobrachium",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
