"","id_no","binomial","presence","origin","shape_Area","MSW3_ID","MSWFamilyLatin","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.Source","Diet.Certainty","ForStrat.Value","ForStrat.Certainty","ForStrat.Comment","Activity.Nocturnal","Activity.Crepuscular","Activity.Diurnal","Activity.Source","Activity.Certainty","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"37",270,"Acomys mullah",1,1,13.28094212,2056,"Muridae",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",28.74,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",271,"Acomys nesiotes",1,5,0.916136234,2049,"Muridae",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",28.67,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",272,"Acomys percivali",1,1,18.14495631,2050,"Muridae",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",22,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",273,"Acomys russatus",1,1,3.52590707,2053,"Muridae",20,0,0,0,40,0,0,0,10,30,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",49.75,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",44939,"Acomys seurati",1,1,26.59222149,2054,"Muridae",10,0,0,0,30,0,0,0,10,50,"Ref_2","D1","G","A","",1,1,0,"Ref_1","ABC",28.81,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",274,"Acomys spinosissimus",1,1,131.1677944,2051,"Muridae",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",26.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",275,"Acomys subspinosus",1,1,6.961384025,2065,"Muridae",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",21,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",276,"Acomys wilsoni",1,1,111.7444529,2052,"Muridae",0,0,0,0,30,0,0,0,0,70,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",18.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",278,"Aconaemys fuscus",1,1,5.197273384,3075,"Octodontidae",0,0,0,0,0,0,40,0,0,60,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",133.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",136331,"Aconaemys porteri",1,1,3.162604924,3076,"Octodontidae",0,0,0,0,0,0,40,0,0,60,"Ref_2","D1","G","A","",1,1,1,"Ref_2","D1",113.5,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",279,"Aconaemys sagei",1,1,1.071888794,3074,"Octodontidae",0,0,0,0,0,0,40,0,0,60,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",96.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",40584,"Acrobates pygmaeus",1,1,0.024889349,259,"Acrobatidae",80,0,0,0,0,0,0,10,0,10,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",12,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",512,"Addax nasomaculatus",1,2,0.070058505,5258,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",70000.32,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",548,"Aepeomys lugens",1,1,0.77963293,1668,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,0,0,"Ref_3","D2",37,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",136484,"Aepeomys reigi",1,1,0.45514853,1669,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,0,0,"Ref_3","D2",37,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",550,"Aepyceros melampus",1,3,0.208865645,5194,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",52500.08,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",40558,"Aepyprymnus rufescens",1,1,50.44559232,327,"Potoroidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",3250,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",555,"Aeretes melanopterus",1,1,5.313336722,888,"Sciuridae",10,0,0,0,0,0,20,0,50,20,"Ref_3","D2","Ar","A","",1,0,0,"Ref_1","ABC",753.23,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",556,"Aeromys tephromelas",1,1,0.02358854,890,"Sciuridae",10,0,0,0,0,0,30,0,30,30,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",1075,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",557,"Aeromys thomasi",1,1,36.29518953,889,"Sciuridae",10,0,0,0,0,0,30,0,30,30,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",1435,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",136541,"Aethalops aequalis",1,1,2.839941727,3672,"Pteropodidae",0,0,0,0,0,0,50,50,0,0,"Ref_2","D1","Ar","A","",1,0,0,"Ref_1","ABC",15,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",565,"Aethalops alecto",1,1,9.727776304,3673,"Pteropodidae",0,0,0,0,0,0,70,30,0,0,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",15,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",568,"Aethomys bocagei",1,1,20.87213069,2225,"Muridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",79.89,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",569,"Aethomys chrysophilus",1,1,314.5125643,2224,"Muridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",74.85,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",571,"Aethomys hindei",1,1,202.5039182,2223,"Muridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",103.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",44990,"Aethomys ineptus",1,1,39.91685311,2222,"Muridae",0,0,0,0,0,0,20,0,20,60,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",133.16,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",572,"Aethomys kaiseri",1,1,138.9525374,2221,"Muridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",90,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",574,"Aethomys nyikae",1,1,61.00360052,2220,"Muridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",77.01,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",567,"Aethomys silindensis",1,1,1.646397275,2218,"Muridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",82.76,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",575,"Aethomys stannarius",1,1,14.03551556,2219,"Muridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",82.9,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",576,"Aethomys thomasi",1,1,22.62676522,2226,"Muridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",84.69,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",712,"Ailuropoda melanoleuca",1,1,0.02826229,5026,"Ursidae",0,10,0,0,0,0,0,0,0,90,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",108400,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",136218,"Ailurops melanotis",1,1,0.00707392,203,"Phalangeridae",0,0,0,0,0,0,0,0,0,100,"Ref_2","D1","Ar","A","",0,0,1,"Ref_2","D1",10000,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",40637,"Ailurops ursinus",1,1,7.55e-05,204,"Phalangeridae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",10000,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",714,"Ailurus fulgens",1,1,31.27247456,5077,"Ailuridae",10,10,0,0,0,0,10,0,10,60,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",4900,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",723,"Akodon aerosus",1,1,3.637183614,1670,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",60,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",724,"Akodon affinis",1,1,2.02887293,1706,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",24.9,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",725,"Akodon albiventer",1,1,34.6909046,1692,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",21.8,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",136432,"Akodon aliquantulus",1,1,0.043714024,1691,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",31.32,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",726,"Akodon azarae",1,1,9.24e-05,1690,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",25,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",727,"Akodon bogotensis",1,1,0.857336915,1671,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",13,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",728,"Akodon boliviensis",1,1,18.51100338,1689,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",27.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",729,"Akodon budini",1,1,1.750883545,1707,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",26.9,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",730,"Akodon cursor",1,1,70.51178574,1687,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",39.85,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",731,"Akodon dayi",1,1,24.39786046,1686,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",32.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",732,"Akodon dolores",1,1,5.226355187,1685,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",50.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",733,"Akodon fumeus",1,1,12.84350351,1684,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",22.7,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",736,"Akodon iniscatus",1,1,0.000141755,1672,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",28.7,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",737,"Akodon juninensis",1,1,0.00396198,1682,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",39,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",739,"Akodon kofordi",1,1,0.04187554,1693,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",29.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",741,"Akodon latebricola",1,1,0.487042065,1709,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",39,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",136729,"Akodon leucolimnaeus",1,1,0.013451275,1680,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",31.32,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",742,"Akodon lindberghi",1,1,0.333861534,1679,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",26.4,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",753,"Akodon lutescens",1,1,15.44185105,1688,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",20.69,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",746,"Akodon mimus",1,1,4.852972521,1710,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",24,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",747,"Akodon molinae",1,1,0.0001804,1674,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",33,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",748,"Akodon mollis",1,1,21.7062066,1678,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",30.4,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",136197,"Akodon montensis",1,1,0.000193335,1677,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",31.32,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",136260,"Akodon mystax",1,1,0.004297245,1676,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",18.5,"Ref_143",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",749,"Akodon neocenus",1,1,3.735865431,1675,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",42.4,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",136408,"Akodon oenos",1,1,0.090375215,1696,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",31.32,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",752,"Akodon orophilus",1,1,2.77495738,1673,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",39,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",136483,"Akodon paranaensis",1,1,0.01298619,1683,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",31.32,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",136676,"Akodon pervalens",1,1,2.526444595,1698,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",31.32,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",136753,"Akodon philipmyersi",1,1,0.19334437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",136693,"Akodon reigi",1,1,6.338774302,1704,"Cricetidae",70,0,0,0,0,0,0,0,0,30,"Ref_2","D1","G","A","",1,1,1,"Ref_1","ABC",31.32,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",755,"Akodon sanctipaulensis",1,1,0.06754461,1681,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",27.1,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",756,"Akodon serrensis",1,1,24.60891365,1705,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",28.3,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",757,"Akodon siberiae",1,1,2.733114131,1708,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",34.6,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",758,"Akodon simulator",1,1,14.05988504,1703,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",42.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",759,"Akodon spegazzinii",1,1,5.137009955,1702,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",28.6,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",760,"Akodon subfuscus",1,1,14.37452778,1694,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",30.4,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",761,"Akodon surdus",1,1,1.31901439,1700,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",39,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",762,"Akodon sylvanus",1,1,0.09990357,1697,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",39,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",763,"Akodon toba",1,1,39.12167315,1699,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",51.2,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",764,"Akodon torques",1,1,5.545744561,1695,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",39,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",766,"Akodon varius",1,1,20.96911587,1701,"Cricetidae",80,0,0,0,0,0,0,0,0,20,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",40,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",811,"Alcelaphus buselaphus",1,1,0.4777919,5197,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",0,1,1,"Ref_1","ABC",171001.53,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",41782,"Alces alces",1,1,1252.249116,5282,"Cervidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",356998.16,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",818,"Alces americanus",1,1,43.33274164,5281,"Cervidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_2","D1",541460.44,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",843,"Alionycteris paucidentata",1,1,0.415565844,3674,"Pteropodidae",0,0,0,0,0,0,100,0,0,0,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",16.15,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",851,"Allactaga balikunica",1,1,26.03261006,1261,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",93.08,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",852,"Allactaga bullata",1,1,173.6177283,1262,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",89.35,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",853,"Allactaga elater",1,1,345.0850441,1254,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",59,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",854,"Allactaga euphratica",1,1,71.01133015,1263,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",232,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",855,"Allactaga firouzi",1,1,0.019046207,1258,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",92.39,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",856,"Allactaga hotsoni",1,1,46.46526079,1259,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",76.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",857,"Allactaga major",1,1,526.9785609,1255,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",350,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",858,"Allactaga severtzovi",1,1,4.653505704,1257,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",159,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",859,"Allactaga sibirica",1,1,620.0317154,1260,"Dipodidae",70,0,0,0,0,0,0,0,0,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",97.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",850,"Allactaga tetradactyla",1,1,9.08e-05,1265,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",52,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",860,"Allactaga vinogradovi",1,1,4.71786222,1256,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",90.51,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",136326,"Allactaga williamsi",1,1,66.51947927,1264,"Dipodidae",20,0,0,0,0,0,0,0,50,30,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",116.74,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",861,"Allactodipus bobrinskii",1,1,0.597329057,1266,"Dipodidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,0,0,"Ref_1","ABC",65.3,"Ref_146",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",865,"Allenopithecus nigroviridis",1,1,35.769899,685,"Cercopithecidae",50,0,0,0,0,0,50,0,0,0,"Ref_1","ABC","S","A","",0,0,1,"Ref_1","ABC",4749.96,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",868,"Allocebus trichotis",1,1,3.626084693,469,"Cheirogaleidae",0,0,0,0,0,0,50,0,0,50,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",77.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",42640,"Allocricetulus curtatus",1,1,1.499400448,2019,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,0,0,"Ref_3","D2",47.83,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",875,"Allocricetulus eversmanni",1,1,224.3481443,2020,"Cricetidae",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2","G","A","",1,0,0,"Ref_3","D2",115.56,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
