"","id_no","binomial","presence","origin","shape_Area","class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"676",4320,"Chaerephon solomonis",1,1,0.2546417,"Mammalia","Chiroptera","Molossidae","Chaerephon","solomonis",-999,"Solomons Mastiff Bat",-999,-999,-999,20.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",4321,"Chaerephon tomensis",1,1,0.05334682,"Mammalia","Chiroptera","Molossidae","Chaerephon","tomensis",-999,"Sao Tome Free-tailed Bat",-999,-999,-999,7.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",6860,"Chaetocauda sichuanensis",1,1,0.114391324,"Mammalia","Rodentia","Gliridae","Chaetocauda","sichuanensis",-999,"Sichuan Dormouse",-999,-999,-999,31.51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",4326,"Chaetodipus arenarius",1,1,0.025878465,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","arenarius",-999,"Little Desert Pocket Mouse",-999,2.91,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.837,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",4327,"Chaetodipus artus",1,1,8.024224964,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","artus",-999,"Narrow-skulled Pocket Mouse",-999,-999,-999,22.03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.881,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",4328,"Chaetodipus baileyi",1,1,0.111089958,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","baileyi",-999,"Bailey's Pocket Mouse",-999,3.68,-999,28.77,3.991666667,-999,-999,-999,-999,-999,-999,-999,3.991666667,-999,-999,-999,-999,-999,-999,-999,-999,10.9465,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",4329,"Chaetodipus californicus",1,1,10.59115779,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","californicus",-999,"California Pocket Mouse",91.308,4,-999,23.01,1.833333333,25.21094,23.06568,1.625,10.5,-999,-999,-999,1.833333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",136421,"Chaetodipus dalquesti",1,1,1.02429131,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","dalquesti",-999,"Dalquest's Pocket Mouse",-999,2.91,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.837,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",136606,"Chaetodipus eremicus",1,1,49.65501559,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","eremicus",-999,"Chihuahuan Pocket Mouse",-999,3.645,-999,15.57,4.408333333,25.78312,22.827,-999,-999,-999,-999,-999,4.408333333,-999,-999,-999,-999,19,-999,-999,-999,7.736,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",4330,"Chaetodipus fallax",1,1,4.436888425,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","fallax",-999,"San Diego Pocket Mouse",168.31108,3.225,1,18.945,8.333333333,25,-999,-999,-999,-999,-999,-999,8.3,166,-999,-999,-999,19.6,-999,-999,-999,8.335,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",4331,"Chaetodipus formosus",1,1,32.53214047,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","formosus",-999,"Long-tailed Pocket Mouse",365.232,5.28,1,19.225,7.1,28,22.827,1,8,-999,-999,-999,5.0375,365,-999,-999,-999,15.1,-999,-999,-999,19.391,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",4332,"Chaetodipus goldmani",1,1,5.383316072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",4333,"Chaetodipus hispidus",1,1,205.3019645,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","hispidus",-999,"Hispid Pocket Mouse",-999,5.12,1.875,35.7,3.991666667,-999,30.18,-999,-999,-999,-999,-999,3.991666667,-999,-999,-999,-999,-999,-999,-999,-999,10.451,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",4334,"Chaetodipus intermedius",1,1,48.96813183,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","intermedius",-999,"Rock Pocket Mouse",-999,5.015,-999,15.45,6.65,-999,24.3488,-999,-999,-999,-999,-999,6.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",136361,"Chaetodipus lineatus",1,1,1.004698752,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","lineatus",-999,"Lined Pocket Mouse",-999,-999,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.358,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",4335,"Chaetodipus nelsoni",1,1,51.12985198,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","nelsoni",-999,"Nelson's Pocket Mouse",-999,3.57,-999,14.965,2.583333333,30.533,-999,-999,-999,-999,-999,-999,2.583333333,-999,-999,-999,-999,-999,-999,-999,-999,7.983,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",4336,"Chaetodipus penicillatus",1,1,1.532508742,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","penicillatus",-999,"Desert Pocket Mouse",-999,3.545,-999,15.57,4.408333333,25.78312,22.827,-999,-999,-999,-999,-999,4.408333333,-999,-999,-999,-999,-999,-999,-999,-999,7.736,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",4337,"Chaetodipus pernix",1,1,8.912631481,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","pernix",-999,"Sinaloan Pocket Mouse",-999,-999,-999,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.187,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",136837,"Chaetodipus rudinoris",1,1,0.000753163,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","rudinoris",-999,"Baja California Pocket Mouse",-999,3.68,-999,28.77,3.991666667,-999,-999,-999,-999,-999,-999,-999,3.991666667,-999,-999,-999,-999,-999,-999,-999,-999,10.9465,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",4338,"Chaetodipus spinatus",1,1,11.52227903,"Mammalia","Rodentia","Heteromyidae","Chaetodipus","spinatus",-999,"Spiny Pocket Mouse",-999,3.5,-999,16.34,1.25,-999,-999,-999,-999,-999,-999,-999,1.25,-999,-999,-999,-999,-999,-999,-999,-999,8.366,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",4366,"Chaetomys subspinosus",1,1,9.274652342,"Mammalia","Rodentia","Erethizontidae","Chaetomys","subspinosus",-999,"Bristle-spined Rat",-999,-999,-999,1299.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.826,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",4367,"Chaetophractus nationi",1,1,33.06417289,"Mammalia","Cingulata","Dasypodidae","Chaetophractus","nationi",-999,"Andean Hairy Armadillo",-999,1.5,-999,1610.02,16.21666667,-999,-999,-999,-999,-999,-999,-999,16.2,-999,-999,-999,-999,1110,-999,-999,-999,22,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",4368,"Chaetophractus vellerosus",1,1,121.3938666,"Mammalia","Cingulata","Dasypodidae","Chaetophractus","vellerosus",-999,"Screaming Hairy Armadillo",-999,-999,-999,1020.08,16.21666667,-999,-999,-999,-999,-999,-999,-999,16.20833333,-999,-999,-999,-999,1110,-999,-999,-999,22,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",4369,"Chaetophractus villosus",1,3,0.184759184,"Mammalia","Cingulata","Dasypodidae","Chaetophractus","villosus",-999,"Big Hairy Armadillo",273.924,1.65,1,4372.8,25.2,67,56,128,-999,-999,-999,-999,21.75,273,-999,-999,-999,4540,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",4414,"Chalinolobus dwyeri",1,1,49.89937123,"Mammalia","Chiroptera","Vespertilionidae","Chalinolobus","dwyeri",-999,"Large-eared Pied Bat",-999,1.67,1,8.74,-999,-999,36.41,-999,4.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",4417,"Chalinolobus gouldii",1,1,0.114937515,"Mammalia","Chiroptera","Vespertilionidae","Chalinolobus","gouldii",-999,"Gould's Wattled Bat",365.25,1.705,0.75,15.87,7.566666667,91.93,-999,-999,-999,-999,-999,-999,7.566666667,-999,-999,15.3,14.4,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",4419,"Chalinolobus morio",1,1,0.04916191,"Mammalia","Chiroptera","Vespertilionidae","Chalinolobus","morio",-999,"Chocolate Wattled Bat",-999,1.19,1,8.91,-999,-999,-999,1.68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",4420,"Chalinolobus neocaledonicus",1,1,1.426936425,"Mammalia","Chiroptera","Vespertilionidae","Chalinolobus","neocaledonicus",-999,"New Caledonia Wattled Bat",365.25,1.705,0.75,15.87,7.566666667,91.93,-999,-999,-999,-999,-999,-999,7.566666667,-999,-999,15.3,14.4,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",4421,"Chalinolobus nigrogriseus",1,1,118.3113251,"Mammalia","Chiroptera","Vespertilionidae","Chalinolobus","nigrogriseus",-999,"Hoary Wattled Bat",-999,1.5,-999,8.79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",4422,"Chalinolobus picatus",1,1,106.4264055,"Mammalia","Chiroptera","Vespertilionidae","Chalinolobus","picatus",-999,"Little Pied Bat",-999,2,-999,5.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",4425,"Chalinolobus tuberculatus",1,1,0.009755145,"Mammalia","Chiroptera","Vespertilionidae","Chalinolobus","tuberculatus",-999,"Long-tailed Wattled Bat",-999,0.98,-999,10.46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",136235,"Cheirogaleus crossleyi",1,1,0.11119916,"Mammalia","Primates","Cheirogaleidae","Cheirogaleus","crossleyi",-999,"Crossley's Dwarf Lemur",420.91,2.255,-999,420.11,15,70.7623,47.1579,18.06,-999,-999,-999,-999,11.69583333,-999,-999,-999,-999,-999,-999,-999,-999,24.45,-999,-999,7.669,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",54778911,"Cheirogaleus major",1,1,3.270107779,"Mammalia","Primates","Cheirogaleidae","Cheirogaleus","major",-999,"Greater Dwarf Lemur",420.91,2.255,-999,420.11,15,70.7623,47.1579,18.06,-999,-999,-999,-999,13.39166667,-999,-999,-999,-999,-999,-999,-999,-999,24.45,-999,-999,7.669,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",54778866,"Cheirogaleus medius",1,1,10.92203852,"Mammalia","Primates","Cheirogaleidae","Cheirogaleus","medius",-999,"Lesser Dwarf Lemur",413.84,2.14,1,248.38,23.20833333,61.79,61.78508,16.33,-999,-999,-999,-999,19.23333333,-999,0.999315537,-999,-999,300,-999,-999,-999,24.45,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",136800,"Cheirogaleus minusculus",1,1,0.00083577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",41576,"Cheirogaleus sibreei",1,1,0.003510909,"Mammalia","Primates","Cheirogaleidae","Cheirogaleus","sibreei",-999,"Sibree's Dwarf Lemur",420.91,2.255,-999,420.11,15,70.7623,47.1579,18.06,-999,-999,-999,-999,13.39166667,-999,-999,-999,-999,-999,-999,-999,-999,24.45,-999,-999,7.669,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",4600,"Cheiromeles parvidens",1,1,13.77239209,"Mammalia","Chiroptera","Molossidae","Cheiromeles","parvidens",-999,"Lesser Naked Bat",-999,-999,-999,169.43,0.5,-999,-999,-999,-999,-999,-999,-999,0.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",4601,"Cheiromeles torquatus",1,1,0.01164737,"Mammalia","Chiroptera","Molossidae","Cheiromeles","torquatus",-999,"Greater Naked Bat",-999,-999,-999,169.43,0.5,-999,-999,-999,-999,-999,-999,-999,0.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",136670,"Chelemys delfini",1,1,0.043483089,"Mammalia","Rodentia","Cricetidae","Chelemys","delfini",-999,"Magellanic Long-clawed Akodont",-999,-999,-999,50.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",4603,"Chelemys macronyx",1,1,35.06030682,"Mammalia","Rodentia","Cricetidae","Chelemys","macronyx",-999,"Andean Long-clawed Akodont",-999,4.37,-999,60.895,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.6,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",4604,"Chelemys megalonyx",1,1,11.84114262,"Mammalia","Rodentia","Cricetidae","Chelemys","megalonyx",-999,"Large Long-clawed Akodont",-999,-999,-999,50.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",136775,"Chibchanomys orcesi",1,1,0.225847735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",4627,"Chibchanomys trichotis",1,1,2.415044645,"Mammalia","Rodentia","Cricetidae","Chibchanomys","trichotis",-999,"Chibchan Ichthyomyine",-999,0.97,-999,49.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",4634,"Chilomys instans",1,1,16.11347888,"Mammalia","Rodentia","Cricetidae","Chilomys","instans",-999,"Andean Chilomys",-999,-999,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.9,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",14359,"Chilonatalus micropus",1,1,0.00188345,"Mammalia","Chiroptera","Natalidae","Chilonatalus","micropus",-999,"Cuban Lesser Funnel-eared Bat",-999,1,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",14361,"Chilonatalus tumidifrons",1,1,0.01728154,"Mammalia","Chiroptera","Natalidae","Chilonatalus","tumidifrons",-999,"Bahamian Lesser Funnel-eared Bat",-999,-999,-999,3.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",4647,"Chimarrogale hantu",1,1,1.698326695,"Mammalia","Soricomorpha","Soricidae","Chimarrogale","hantu",-999,"Malayan Water Shrew",-999,-999,-999,43.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.1995,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",40614,"Chimarrogale himalayica",1,1,0.690909775,"Mammalia","Soricomorpha","Soricidae","Chimarrogale","himalayica",-999,"Himalayan Water Shrew",-999,-999,3,33.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.126,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",4648,"Chimarrogale phaeura",1,1,0.06333762,"Mammalia","Soricomorpha","Soricidae","Chimarrogale","phaeura",-999,"Bornean Water Shrew",-999,-999,-999,31.47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.049,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",40615,"Chimarrogale platycephalus",1,1,17.16032214,"Mammalia","Soricomorpha","Soricidae","Chimarrogale","platycephalus",-999,"Japanese Water Shrew",-999,-999,-999,36.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.6745,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",40616,"Chimarrogale styani",1,1,79.47258394,"Mammalia","Soricomorpha","Soricidae","Chimarrogale","styani",-999,"Chinese Water Shrew",-999,-999,-999,32.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.2,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",4649,"Chimarrogale sumatrana",1,1,0.00045065,"Mammalia","Soricomorpha","Soricidae","Chimarrogale","sumatrana",-999,"Sumatran Water Shrew",-999,-999,-999,31.47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.049,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",4651,"Chinchilla chinchilla",1,1,1.047645513,"Mammalia","Rodentia","Chinchillidae","Chinchilla","chinchilla",-999,"Short-tailed Chinchilla",241.744,1.75,2,492.495,20,111.735,51.495,39.27,-999,-999,-999,-999,17.13333333,241.76,-999,422,417.15,436.7,-999,-999,-999,30.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",4652,"Chinchilla lanigera",1,1,0.097502737,"Mammalia","Rodentia","Chinchillidae","Chinchilla","lanigera",-999,"Long-tailed Chinchilla",240,1.685,2,485,20,112.47,54,39.27,-999,-999,-999,-999,17.16666667,241.76,-999,422,417.15,436.7,-999,-999,-999,34.25,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",4655,"Chinchillula sahamae",1,1,13.58482484,"Mammalia","Rodentia","Cricetidae","Chinchillula","sahamae",-999,"Achallo",-999,-999,-999,169.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",4658,"Chionomys gud",1,1,0.414751861,"Mammalia","Rodentia","Cricetidae","Chionomys","gud",-999,"Gudaur Snow Vole",-999,5.83,2.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",4659,"Chionomys nivalis",1,1,0.120344553,"Mammalia","Rodentia","Cricetidae","Chionomys","nivalis",-999,"European Snow Vole",371.23,3.045,2,42.01,2.325,20.96042,21.9135,3.7,-999,-999,-999,-999,2.325,-999,0.090349076,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",4660,"Chionomys roberti",1,1,0.029914261,"Mammalia","Rodentia","Cricetidae","Chionomys","roberti",-999,"Robert's Snow Vole",-999,1.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",4664,"Chiroderma doriae",1,1,225.2425817,"Mammalia","Chiroptera","Phyllostomidae","Chiroderma","doriae",-999,"Brazilian Big-eyed Bat",-999,1,-999,19.9,-999,106.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",4665,"Chiroderma improvisum",1,1,0.05067619,"Mammalia","Chiroptera","Phyllostomidae","Chiroderma","improvisum",-999,"Guadeloupean Big-eyed Bat",-999,-999,-999,35.39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",4666,"Chiroderma salvini",1,1,55.72686893,"Mammalia","Chiroptera","Phyllostomidae","Chiroderma","salvini",-999,"Salvin's Big-eyed Bat",-999,0.99,-999,26.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.7,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",4667,"Chiroderma trinitatum",1,1,0.40082376,"Mammalia","Chiroptera","Phyllostomidae","Chiroderma","trinitatum",-999,"Little Big-eyed Bat",-999,0.98,-999,13.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",4668,"Chiroderma villosum",1,1,0.40082376,"Mammalia","Chiroptera","Phyllostomidae","Chiroderma","villosum",-999,"Hairy Big-eyed Bat",-999,0.99,-999,23.81,-999,121.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.1495,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",4669,"Chiromyscus chiropus",1,1,36.59550319,"Mammalia","Rodentia","Muridae","Chiromyscus","chiropus",-999,"Indochinese Chiromyscus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",4670,"Chironax melanocephalus",1,1,0.138539465,"Mammalia","Chiroptera","Pteropodidae","Chironax","melanocephalus",-999,"Black-capped Fruit Bat",-999,0.98,-999,17.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",4671,"Chironectes minimus",1,1,145.7981891,"Mammalia","Didelphimorphia","Didelphidae","Chironectes","minimus",-999,"Water Opossum",304.4,3.62,1.1,856,3.158333333,-999,108.36,-999,70,-999,-999,-999,3,-999,0.999315537,-999,-999,940.5,-999,-999,-999,29.775,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
