id_no,binomial,presence,origin,shape_Area
19321,Rattus annandalei,1,1,0.04498455
136526,Rattus arfakienis,1,1,0.006676517
19322,Rattus argentiventer,1,1,0.000831585
136730,Rattus arrogans,1,1,0.037141109
19323,Rattus baluensis,1,1,0.057987065
136580,Rattus blangorum,1,1,0.124856575
19324,Rattus bontanus,1,1,0.139296895
19325,Rattus burrus,1,1,0.07915027
19326,Rattus colletti,1,1,6.690059306
19327,Rattus elaphinus,1,1,0.233745635
19328,Rattus enganus,1,1,0.03263426
19329,Rattus everetti,1,1,0.041826505
19330,Rattus exulans,1,1,0.050086615
19331,Rattus feliceus,1,1,1.41577634
19333,Rattus fuscipes,1,1,12.61779644
19318,Rattus giluwensis,1,1,0.184563392
19334,Rattus hainaldi,1,1,0.0614874
19335,Rattus hoffmanni,1,1,13.72405246
19336,Rattus hoogerwerfi,1,1,0.001320205
19337,Rattus jobiensis,1,1,0.205092594
19338,Rattus koopmani,1,1,0.190883005
19339,Rattus korinchi,1,1,0.02964963
19340,Rattus leucopus,1,1,24.44158431
19341,Rattus losea,1,1,117.9060931
19342,Rattus lugens,1,1,0.073082105
19343,Rattus lutreolus,1,1,6.904597863
19345,Rattus marmosurus,1,1,7.612142955
19346,Rattus mindorensis,1,1,0.41782791
19347,Rattus mollicomulus,1,1,0.012989025
19348,Rattus montanus,1,1,0.00790775
19349,Rattus mordax,1,1,0.007933396
19350,Rattus morotaiensis,1,1,0.153476425
20758,Rattus niobe,1,1,0.021750486
19352,Rattus nitidus,1,1,5.996643556
19353,Rattus norvegicus,1,1,0.809265933
19354,Rattus novaeguineae,1,1,2.912834404
136785,Rattus omichlodes,1,1,0.023638104
19355,Rattus osgoodi,1,1,0.50085335
19356,Rattus palmarum,1,1,0.010309045
19357,Rattus pelurus,1,1,0.190883005
136632,Rattus pococki,1,1,5.312773305
19358,Rattus praetor,1,1,20.03611256
19370,Rattus pyctoris,1,1,189.34006
19359,Rattus ranjiniae,1,1,0.00334405
19360,Rattus rattus,1,1,0.127672026
20759,Rattus richardsoni,1,1,0.56803068
136700,Rattus salocco,1,1,0.113988145
136517,Rattus satarae,1,1,0.04496254
19362,Rattus simalurensis,1,1,0.003448455
19363,Rattus sordidus,1,1,0.037402694
19364,Rattus steini,1,1,0.185097685
19365,Rattus stoicus,1,1,0.0043611
19366,Rattus tanezumi,1,1,24.62631647
19319,Rattus tawitawiensis,1,1,0.032326985
19367,Rattus timorensis,1,1,0.03140314
19368,Rattus tiomanicus,1,1,0.002038585
19369,Rattus tunneyi,1,1,0.00108211
20760,Rattus vandeuseni,1,1,0.166048311
20761,Rattus verecundus,1,1,0.037705808
19371,Rattus villosissimus,1,1,189.3713824
19372,Rattus xanthurus,1,1,1.28918719
19376,Ratufa affinis,1,1,14.1143777
19377,Ratufa bicolor,1,1,0.041858445
19378,Ratufa indica,1,1,10.53184308
19381,Ratufa macroura,1,1,0.039274255
19390,Redunca arundinum,1,2,0.011643325
19391,Redunca fulvorufula,1,1,0.95676115
19392,Redunca redunca,1,1,485.2128134
19399,Reithrodon auritus,1,1,0.00049575
136583,Reithrodon typicus,1,1,0.00413408
136821,Reithrodontomys bakeri,1,1,0.073441219
19402,Reithrodontomys brevirostris,1,1,1.727237992
19403,Reithrodontomys burti,1,1,4.72638574
19404,Reithrodontomys chrysopsis,1,1,4.629365976
19405,Reithrodontomys creper,1,1,1.011740013
19406,Reithrodontomys darienensis,1,1,3.579347334
19407,Reithrodontomys fulvescens,1,1,241.090662
19408,Reithrodontomys gracilis,1,1,27.5906515
19409,Reithrodontomys hirsutus,1,1,0.722007039
42678,Reithrodontomys humulis,1,1,126.4159977
19410,Reithrodontomys megalotis,1,1,526.517083
19411,Reithrodontomys mexicanus,1,1,9.578971217
19412,Reithrodontomys microdon,1,1,0.24891763
19413,Reithrodontomys montanus,1,1,185.469461
19414,Reithrodontomys paradoxus,1,1,0.009774432
19401,Reithrodontomys raviventris,1,1,0.008079125
19415,Reithrodontomys rodriguezi,1,1,0.141845492
19416,Reithrodontomys spectabilis,1,1,0.042263859
19417,Reithrodontomys sumichrasti,1,1,9.761116042
19418,Reithrodontomys tenuirostris,1,1,1.144893112
19419,Reithrodontomys zacatecae,1,1,18.86861034
19436,Rhabdomys pumilio,1,1,2.851439495
136521,Rhagomys longilingua,1,1,0.096348285
19454,Rhagomys rufescens,1,1,10.44449035
19474,Rheithrosciurus macrotis,1,1,59.57719115
19484,Rheomys mexicanus,1,1,0.001911783
19485,Rheomys raptor,1,1,0.050010527
19486,Rheomys thomasi,1,1,1.018474209
19487,Rheomys underwoodi,1,1,0.440124052
19495,Rhinoceros sondaicus,1,1,0.00453883
19496,Rhinoceros unicornis,1,2,0.054046115
19520,Rhinolophus acuminatus,1,1,10.31466113
19521,Rhinolophus adami,1,1,0.025408238
19522,Rhinolophus affinis,1,1,10.31465133
19523,Rhinolophus alcyone,1,1,0.157908651
19525,Rhinolophus arcuatus,1,1,0.014197025
40023,Rhinolophus beddomei,1,1,10.91683158
19515,Rhinolophus blasii,1,1,45.0455896
19526,Rhinolophus bocharicus,1,1,97.18581415
19527,Rhinolophus borneensis,1,1,0.00539026
19528,Rhinolophus canuti,1,1,0.446393865
19529,Rhinolophus capensis,1,1,23.35686705
19530,Rhinolophus celebensis,1,1,10.31465937
19531,Rhinolophus clivosus,1,1,67.00459836
19532,Rhinolophus coelophyllus,1,1,35.91231519
19533,Rhinolophus cognatus,1,1,0.10807909
40037,Rhinolophus convexus,1,1,0.03594037
19535,Rhinolophus creaghi,1,1,10.17357814
19536,Rhinolophus darlingi,1,1,120.3607265
19537,Rhinolophus deckenii,1,1,0.025398425
19538,Rhinolophus denti,1,1,0.025408238
19539,Rhinolophus eloquens,1,1,57.692831
19516,Rhinolophus euryale,1,1,3.737584279
19540,Rhinolophus euryotis,1,1,0.046266435
19517,Rhinolophus ferrumequinum,1,1,5.050002017
136644,Rhinolophus formosae,1,1,2.708677151
19541,Rhinolophus fumigatus,1,1,692.1581174
19542,Rhinolophus guineensis,1,1,14.91166893
19543,Rhinolophus hildebrandtii,1,1,264.0798244
44781,Rhinolophus hilli,1,1,0.009922925
44782,Rhinolophus hillorum,1,1,0.69985105
19518,Rhinolophus hipposideros,1,1,0.953454246
19545,Rhinolophus inops,1,1,0.07783959
19577,Rhinolophus keyensis,1,1,1.177844475
19546,Rhinolophus landeri,1,1,0.157908651
19547,Rhinolophus lepidus,1,1,15.99083398
19548,Rhinolophus luctus,1,1,155.0113099
19549,Rhinolophus maclaudi,1,1,0.00282954
19550,Rhinolophus macrotis,1,1,0.946755115
136410,Rhinolophus madurensis,1,1,0.367712265
44783,Rhinolophus maendeleo,1,1,0.02540012
19551,Rhinolophus malayanus,1,1,130.5694484
19552,Rhinolophus marshalli,1,1,1.691085462
19553,Rhinolophus megaphyllus,1,1,0.01632224
19519,Rhinolophus mehelyi,1,1,26.0561387
19554,Rhinolophus mitratus,1,1,0.008320975
136248,Rhinolophus montanus,1,1,0.001427075
19556,Rhinolophus nereis,1,1,0.116819865
19557,Rhinolophus osgoodi,1,1,0.012292742
19558,Rhinolophus paradoxolophus,1,1,36.3334376
19559,Rhinolophus pearsonii,1,1,7.250285009
19560,Rhinolophus philippinensis,1,1,0.528933485
19561,Rhinolophus pusillus,1,1,309.2178279
19562,Rhinolophus rex,1,1,4.841701844
136496,Rhinolophus robinsoni,1,1,0.00076037
19563,Rhinolophus rouxii,1,1,58.14029679
19564,Rhinolophus rufus,1,1,0.17882291
44784,Rhinolophus ruwenzorii,1,1,2.020025565
44785,Rhinolophus sakejiensis,1,1,0.025408238
19565,Rhinolophus sedulus,1,1,5.924054191
19566,Rhinolophus shameli,1,1,0.01752746
136631,Rhinolophus shortridgei,1,1,155.7288528
136651,Rhinolophus siamensis,1,1,26.92992879
19567,Rhinolophus silvestris,1,1,11.07909719
19568,Rhinolophus simulator,1,1,158.6197946
41529,Rhinolophus sinicus,1,1,0.39819247
19569,Rhinolophus stheno,1,1,10.31465133
19570,Rhinolophus subbadius,1,1,0.26311562
19571,Rhinolophus subrufus,1,1,0.020807265
19572,Rhinolophus swinnyi,1,1,0.025408238
19573,Rhinolophus thomasi,1,1,122.2533119
19574,Rhinolophus trifoliatus,1,1,59.57966107
19575,Rhinolophus virgo,1,1,0.0161941
19576,Rhinolophus yunanensis,1,1,34.8790329
44786,Rhinolophus ziama,1,1,0.20317207
19589,Rhinonicteris aurantia,1,1,10.64450332
19591,Rhinophylla alethina,1,1,10.22455885
19592,Rhinophylla fischerae,1,1,372.60919
19593,Rhinophylla pumilio,1,1,682.5582651
19594,Rhinopithecus avunculus,1,1,0.890661152
19597,Rhinopithecus bieti,1,1,2.730385326
19595,Rhinopithecus brelichi,1,1,0.046095118
19596,Rhinopithecus roxellana,1,1,17.30456455
13508501,Rhinopithecus strykeri,1,1,0.018408146
19599,Rhinopoma hardwickii,1,1,3.32E-05
19600,Rhinopoma microphyllum,1,1,4.667445097
19602,Rhinopoma muscatellum,1,1,33.18976268
42460,Rhinosciurus laticaudatus,1,1,24.41304497
19605,Rhipidomys austrinus,1,1,11.95419232
136357,Rhipidomys cariri,1,1,0.0565862
19606,Rhipidomys caucensis,1,1,3.175189765
19607,Rhipidomys couesi,1,1,10.37553217
136195,Rhipidomys emiliae,1,1,57.07193912
19608,Rhipidomys fulviventer,1,1,4.245919967
136759,Rhipidomys gardneri,1,1,12.5850108
19609,Rhipidomys latimanus,1,1,0.65458898
19610,Rhipidomys leucodactylus,1,1,359.5864071
19611,Rhipidomys macconnelli,1,1,15.46752666
136422,Rhipidomys macrurus,1,1,131.380748
19612,Rhipidomys mastacalis,1,1,54.17957958
136210,Rhipidomys modicus,1,1,6.10131636
19613,Rhipidomys nitela,1,1,117.8510762
19614,Rhipidomys ochrogaster,1,1,0.63354816
19616,Rhipidomys venezuelae,1,1,14.21228688
19617,Rhipidomys venustus,1,1,0.55900142
19618,Rhipidomys wetzeli,1,1,11.31355635
19645,Rhizomys pruinosus,1,1,203.1170673
19646,Rhizomys sinensis,1,1,187.139323
19647,Rhizomys sumatrensis,1,1,34.93538441
136810,Rhogeessa aeneus,1,1,12.41861858
19679,Rhogeessa alleni,1,1,22.53737545
19680,Rhogeessa genowaysi,1,1,0.076848386
19681,Rhogeessa gracilis,1,1,15.28327689
136220,Rhogeessa hussoni,1,1,44.84689853
136314,Rhogeessa io,1,1,591.2226171
19682,Rhogeessa minutilla,1,1,0.07880779
19683,Rhogeessa mira,1,1,0.28634622
19684,Rhogeessa parvula,1,1,39.08031804
19685,Rhogeessa tumida,1,1,47.86302924
19686,Rhombomys opimus,1,1,0.897392139
19705,Rhynchocyon chrysopygus,1,1,0.000999726
19709,Rhynchocyon cirnei,1,1,50.77004413
19708,Rhynchocyon petersi,1,1,0.038129495
136309,Rhynchocyon udzungwensis,1,1,0.005426425
41623,Rhynchogale melleri,1,1,185.0308882
19710,Rhyncholestes raphanurus,1,1,3.472556998
19711,Rhynchomeles prattorum,1,1,0.018806268
136724,Rhynchomys banahao,1,1,0.00516605
19712,Rhynchomys isarogensis,1,1,0.02683903
19713,Rhynchomys soricoides,1,1,0.35782052
136489,Rhynchomys tapulao,1,1,0.00518754
19714,Rhynchonycteris naso,1,1,0.40082376
19742,Romerolagus diazi,1,1,0.00012039
29730,Rousettus aegyptiacus,1,1,9.73E-06
19754,Rousettus amplexicaudatus,1,1,7.71536853
19749,Rousettus bidens,1,1,12.16258753
19755,Rousettus celebensis,1,1,13.77260719
19758,Rousettus lanosus,1,1,0.161952252
19756,Rousettus leschenaultii,1,1,10.31465218
136593,Rousettus linduensis,1,1,0.003265795
19750,Rousettus madagascariensis,1,1,8.36E-05
19757,Rousettus obliviosus,1,1,0.035411281
19751,Rousettus spinalatus,1,1,4.902138205
19762,Rubrisciurus rubriventer,1,1,0.04525086
4257,Rucervus duvaucelii,1,1,0.01797181
4265,Rucervus eldii,1,2,0.002718895
136791,Rungwecebus kipunji,1,1,0.000182431
19771,Rupicapra pyrenaica,1,1,0.01467002
39255,Rupicapra rupicapra,1,1,0.170880035
4273,Rusa alfredi,1,1,0.00376272
4274,Rusa marianna,1,1,0.13464975
41789,Rusa timorensis,1,1,0.801592927
41790,Rusa unicolor,1,1,5.425221355
19790,Ruwenzorisorex suncoides,1,1,1.42243233
19799,Saccolaimus flaviventris,1,1,0.150771125
19800,Saccolaimus mixtus,1,1,0.012525665
19801,Saccolaimus peli,1,1,135.2508209
19802,Saccolaimus saccolaimus,1,1,6.772360693
136420,Saccopteryx antioquensis,1,1,0.252441218
19804,Saccopteryx bilineata,1,1,1043.667203
19805,Saccopteryx canescens,1,1,0.40082376
19807,Saccopteryx leptura,1,1,1015.69711
19808,Saccostomus campestris,1,1,427.2164982
19809,Saccostomus mearnsi,1,1,54.32351959
40644,Saguinus bicolor,1,1,0.823906835
39947,Saguinus fuscicollis,1,1,0.169927205
41522,Saguinus geoffroyi,1,1,6.160902515
39948,Saguinus imperator,1,1,13.34322666
41523,Saguinus inustus,1,1,22.66353154
41524,Saguinus labiatus,1,1,13.26611504
19819,Saguinus leucopus,1,1,4.65466955
42695,Saguinus martinsi,1,1,1.91769555
135429,Saguinus melanoleucus,1,1,4.89594607
41525,Saguinus midas,1,1,70.20957724
41526,Saguinus mystax,1,1,36.9085491
42694,Saguinus niger,1,1,47.88126666
39945,Saguinus nigricollis,1,1,7.678401184
19823,Saguinus oedipus,1,1,4.282078841
19824,Saguinus tripartitus,1,1,2.08844508
19832,Saiga tatarica,1,1,50.65528011
41536,Saimiri boliviensis,1,1,15.31477868
19836,Saimiri oerstedii,1,1,0.26712682
41537,Saimiri sciureus,1,1,61.73416617
41538,Saimiri ustus,1,1,72.06374515
19839,Saimiri vanzolinii,1,1,0.238348705
19852,Salanoia concolor,1,1,0.009155819
136714,Salinoctomys loschalchalerosorum,1,1,0.04420825
136228,Salinomys delicatus,1,1,0.469855005
19866,Salpingotulus michaelis,1,1,0.20751243
19863,Salpingotus crassicauda,1,1,151.0137188
19864,Salpingotus heptneri,1,1,0.735893942
19865,Salpingotus kozlovi,1,1,59.50315063
19867,Salpingotus pallidus,1,1,3.459972075
6664,Santamartamys rufodorsalis,1,1,0.010084137
40540,Sarcophilus harrisii,1,1,6.977922703
44693,Sauromys petrophilus,1,1,64.61251818
136806,Saxatilomys paulinae,1,1,0.19165172
41471,Scalopus aquaticus,1,1,2.327838079
41472,Scapanulus oweni,1,1,33.50293965
41473,Scapanus latimanus,1,1,33.74423492
41474,Scapanus orarius,1,1,40.54247283
41475,Scapanus townsendii,1,1,13.29801594
136549,Scapteromys aquaticus,1,1,24.21098396
19945,Scapteromys tumidus,1,1,24.6906784
41476,Scaptochirus moschatus,1,1,120.8741346
41477,Scaptonyx fusicaudus,1,1,81.59632533
19997,Sciurillus pusillus,1,1,27.79583495
8785,Sciurocheirus alleni,1,1,7.636764733
136214,Sciurocheirus gabonensis,1,1,43.15137326
19998,Sciurotamias davidianus,1,1,0.044795387
19999,Sciurotamias forresti,1,1,27.91407785
42461,Sciurus aberti,1,1,0.162993219
20003,Sciurus aestuans,1,1,4.359696078
20004,Sciurus alleni,1,1,4.36534684
20000,Sciurus anomalus,1,1,62.59990104
20005,Sciurus arizonensis,1,1,0.155298165
20006,Sciurus aureogaster,1,1,53.26686456
42462,Sciurus carolinensis,1,1,433.032169
20007,Sciurus colliaei,1,1,7.241214145
20001,Sciurus deppei,1,1,59.1473159
20008,Sciurus flammifer,1,1,9.948656851
20009,Sciurus gilvigularis,1,1,2.156957239
20010,Sciurus granatensis,1,1,0.400805844
20011,Sciurus griseus,1,1,40.02662922
20012,Sciurus ignitus,1,1,125.0390164
20013,Sciurus igniventris,1,1,219.3995659
20014,Sciurus lis,1,1,19.42586648
20015,Sciurus nayaritensis,1,1,22.36369793
20016,Sciurus niger,1,1,450.9300316
20017,Sciurus oculatus,1,1,8.816104443
20018,Sciurus pucheranii,1,1,9.393444851
20019,Sciurus pyrrhinus,1,1,2.183679453
20020,Sciurus richmondi,1,1,1.747796643
20021,Sciurus sanborni,1,1,4.070045002
20022,Sciurus spadiceus,1,1,267.017166
20023,Sciurus stramineus,1,1,12.74835302
20024,Sciurus variegatoides,1,1,32.72915648
20025,Sciurus vulgaris,1,1,0.000148944
20026,Sciurus yucatanensis,1,1,16.61526183
20033,Scleronycteris ega,1,1,53.81539298
20036,Scolomys melanops,1,1,8.188634175
20037,Scolomys ucayalensis,1,1,16.09849822
14946,Scoteanax rueppellii,1,1,27.25791555
20052,Scotinomys teguina,1,1,0.038921709
20053,Scotinomys xerampelinus,1,1,0.421299706
20054,Scotoecus albofuscus,1,1,169.466594
20055,Scotoecus hirundo,1,1,404.7849534
20056,Scotoecus pallidus,1,1,0.375791925
20058,Scotomanes ornatus,1,1,237.8062522
20059,Scotonycteris ophiodon,1,1,21.79220789
20060,Scotonycteris zenkeri,1,1,0.157908644
20065,Scotophilus celebensis,1,1,13.77260719
136612,Scotophilus collinus,1,1,0.641434905
20066,Scotophilus dinganii,1,1,889.7965325
20067,Scotophilus heathii,1,1,5.452663375
20068,Scotophilus kuhlii,1,1,0.37807284
20069,Scotophilus leucogaster,1,1,0.02539948
136774,Scotophilus marovaza,1,1,6.4273372
20070,Scotophilus nigrita,1,1,77.61121968
44934,Scotophilus nucella,1,1,0.025408238
20071,Scotophilus nux,1,1,22.1316909
20072,Scotophilus robustus,1,1,34.35023122
136675,Scotophilus tandrefana,1,1,4.01695512
20073,Scotophilus viridis,1,1,384.7700688
14942,Scotorepens balstoni,1,1,453.7405803
14943,Scotorepens greyii,1,1,359.438547
14945,Scotorepens orion,1,1,25.20020057
14947,Scotorepens sanborni,1,1,0.961167385
17338,Scotozous dormeri,1,1,5.850073905
41449,Scutisorex somereni,1,1,35.27189492
20089,Sekeetamys calurus,1,1,17.02017448
20102,Selevinia betpakdalaensis,1,1,17.42130718
39833,Semnopithecus ajax,1,1,0.14576362
39835,Semnopithecus dussumieri,1,1,99.78945854
39832,Semnopithecus entellus,1,1,47.65007496
39837,Semnopithecus hector,1,1,9.298330542
39838,Semnopithecus hypoleucos,1,1,1.114525889
135440,Semnopithecus priam,1,1,0.82692772
39840,Semnopithecus schistaceus,1,1,3.60528359
40594,Setifer setosus,1,1,50.88814228
20165,Setonix brachyurus,1,1,0.001802074
20185,Sicista armenica,1,1,0.006828123
20184,Sicista betulina,1,1,0.208322109
20186,Sicista caucasica,1,1,0.75147042
20187,Sicista caudata,1,1,19.32399284
20188,Sicista concolor,1,1,2.766978751
20189,Sicista kazbegica,1,1,0.125243173
20196,Sicista kluchorica,1,1,0.007009795
20190,Sicista napaea,1,1,0.290462735
20191,Sicista pseudonapaea,1,1,3.290248314
20192,Sicista severtzovi,1,1,43.62673272
20193,Sicista strandi,1,1,79.54994984
20194,Sicista subtilis,1,1,8.433417282
20195,Sicista tianshanica,1,1,32.23245051
20209,Sigmodon alleni,1,1,13.01858763
20210,Sigmodon alstoni,1,1,0.098730725
20211,Sigmodon arizonae,1,1,0.502757085
20212,Sigmodon fulviventer,1,1,41.32166015
136426,Sigmodon hirsutus,1,1,41.9264249
20213,Sigmodon hispidus,1,1,1.776185236
20214,Sigmodon inopinatus,1,1,0.583105635
20215,Sigmodon leucotis,1,1,24.66247421
20216,Sigmodon mascotensis,1,1,21.58072503
20217,Sigmodon ochrognathus,1,1,43.02649372
20218,Sigmodon peruanus,1,1,7.910145525
136405,Sigmodon planifrons,1,1,0.364555148
136559,Sigmodon toltecus,1,1,28.42287468
20221,Sigmodontomys alfari,1,1,31.56075037
20222,Sigmodontomys aphrastus,1,1,0.045378104
20229,Simias concolor,1,1,0.073051052
20294,Sminthopsis aitkeni,1,1,0.009054651
20296,Sminthopsis archeri,1,1,2.014657751
40551,Sminthopsis bindi,1,1,3.808935769
20295,Sminthopsis butleri,1,1,0.021674468
40541,Sminthopsis crassicaudata,1,1,383.3555839
40542,Sminthopsis dolichura,1,1,17.05103677
20290,Sminthopsis douglasi,1,1,4.08811208
20299,Sminthopsis fuliginosus,1,1,1.51770849
40543,Sminthopsis gilberti,1,1,0.299455798
41509,Sminthopsis granulipes,1,1,6.048229112
41510,Sminthopsis griseoventer,1,1,13.88688131
40544,Sminthopsis hirtipes,1,1,2.606539129
20297,Sminthopsis leucopus,1,1,1.14E-05
40545,Sminthopsis longicaudata,1,1,63.87429465
40546,Sminthopsis macroura,1,1,382.3611103
40547,Sminthopsis murina,1,1,0.444515633
40548,Sminthopsis ooldea,1,1,102.6701487
20293,Sminthopsis psammophila,1,1,0.000408566
40549,Sminthopsis virginiae,1,1,11.64209924
40550,Sminthopsis youngsoni,1,1,120.415754
12762,Smutsia gigantea,1,1,49.39114626
12765,Smutsia temminckii,1,1,590.8043391
20320,Solenodon cubanus,1,1,0.062049178
20321,Solenodon paradoxus,1,1,2.080229075
20332,Solisorex pearsoni,1,1,0.03946772
20333,Solomys ponceleti,1,1,0.254605526
20335,Solomys salebrosus,1,1,0.708772935
20336,Solomys sapientis,1,1,0.313712218
136642,Sommeromys macrorhinos,1,1,0.01903437
135161,Sooretamys angouya,1,1,123.4667037
41384,Sorex alaskanus,1,1,0.07679322
29660,Sorex alpinus,1,1,36.24911433
136814,Sorex antinorii,1,1,32.48648965
29661,Sorex araneus,1,1,0.000287741
41385,Sorex arcticus,1,1,637.4018681
20396,Sorex arizonae,1,1,5.882216435
136318,Sorex arunchi,1,1,0.877174927
41386,Sorex asper,1,1,42.45338929
41387,Sorex bairdi,1,1,4.169439035
41388,Sorex bedfordiae,1,1,0.161515
41389,Sorex bendirii,1,1,23.23953642
41390,Sorex buchariensis,1,1,4.909778807
29662,Sorex caecutiens,1,1,8.690085353
41391,Sorex camtschatica,1,1,69.51948912
20383,Sorex cansulus,1,1,0.858413019
41392,Sorex cinereus,1,1,1608.595535
29663,Sorex coronatus,1,1,105.311383
20384,Sorex cylindricauda,1,1,30.98241925
41393,Sorex daphaenodon,1,1,9.44024573
41394,Sorex dispar,1,1,4.83225937
41395,Sorex emarginatus,1,1,2.66558089
20385,Sorex excelsus,1,1,18.58951935
41396,Sorex fumeus,1,1,166.6604768
41398,Sorex gracillimus,1,1,9.44024573
29664,Sorex granarius,1,1,7.535177903
41399,Sorex haydeni,1,1,134.3639047
20386,Sorex hosonoi,1,1,0.269876325
41400,Sorex hoyi,1,1,45.80869453
29665,Sorex isodon,1,1,9.440342177
136339,Sorex ixtlanensis,1,1,0.827469785
20390,Sorex jacksoni,1,1,0.88447243
20387,Sorex kozlovi,1,1,0.006368592
20388,Sorex leucogaster,1,1,0.26106774
41401,Sorex longirostris,1,1,163.1501782
41402,Sorex lyelli,1,1,0.31636306
20392,Sorex macrodon,1,1,0.77880923
136779,Sorex maritimensis,1,1,7.012067704
136656,Sorex mediopua,1,1,4.824583265
41403,Sorex merriami,1,1,194.1587101
20397,Sorex milleri,1,1,0.043280515
29666,Sorex minutissimus,1,1,9.440342177
29667,Sorex minutus,1,1,0.000690102
41404,Sorex mirabilis,1,1,51.69310682
41405,Sorex monticolus,1,1,3.958920183
41406,Sorex nanus,1,1,105.9267302
136608,Sorex neomexicanus,1,1,1.31512773
20393,Sorex oreopolus,1,1,1.241565064
136698,Sorex orizabae,1,1,4.85979189
41408,Sorex ornatus,1,1,0.11080651
41409,Sorex pacificus,1,1,4.062667205
41410,Sorex palustris,1,1,289.458667
41411,Sorex planiceps,1,1,0.31391949
41412,Sorex portenkoi,1,1,23.87076965
41413,Sorex preblei,1,1,75.52024502
20391,Sorex pribilofensis,1,1,0.01732819
29668,Sorex raddei,1,1,26.81748827
41414,Sorex roboratus,1,1,1567.469416
136282,Sorex rohweri,1,1,2.819430907
20411,Sorex samniticus,1,1,17.25638384
41415,Sorex satunini,1,1,44.84227089
41416,Sorex saussurei,1,1,1.78333779
20394,Sorex sclateri,1,1,0.004282595
41417,Sorex shinto,1,1,0.10407432
20389,Sorex sinalis,1,1,10.25368186
41418,Sorex sonomae,1,1,15.59173909
20395,Sorex stizodon,1,1,0.001752505
41419,Sorex tenellus,1,1,6.670782465
41420,Sorex thibetanus,1,1,25.42853882
41421,Sorex trowbridgii,1,1,41.31893843
41422,Sorex tundrensis,1,1,22.59286235
41423,Sorex ugyunak,1,1,282.8694143
41424,Sorex unguiculatus,1,1,0.00025865
41425,Sorex vagrans,1,1,3.958920183
41426,Sorex ventralis,1,1,5.375978344
136811,Sorex veraecrucis,1,1,36.01360733
41427,Sorex veraepacis,1,1,0.813433885
29670,Sorex volnuchini,1,1,47.44213406
136542,Sorex yukonicus,1,1,6.402638281
136618,Soricomys kalinga,1,1,0.007072065
29459,Soricomys musseri,1,1,0.226584875
41434,Soriculus nigrescens,1,1,10.87409094
20427,Spalacopus cyanus,1,1,7.303156591
20428,Spalax arenarius,1,1,0.255274519
14326,Spalax ehrenbergi,1,1,4.346436104
20429,Spalax giganteus,1,1,6.132239581
20431,Spalax graecus,1,1,2.092712941
14328,Spalax leucodon,1,1,59.66392834
20430,Spalax microphthalmus,1,1,89.70915896
14327,Spalax nehringi,1,1,61.97607195
136581,Spalax uralensis,1,1,16.78264309
42655,Spalax zemni,1,1,20.94443669
20468,Speothos venaticus,1,1,944.4731324
20471,Spermophilopsis leptodactylus,1,1,135.4250209
20477,Spermophilus adocetus,1,1,0.054101424
20478,Spermophilus alashanicus,1,1,2.32475064
20479,Spermophilus annulatus,1,1,3.847314957
42463,Spermophilus armatus,1,1,19.47932159
20480,Spermophilus atricapillus,1,1,0.228654452
20481,Spermophilus beecheyi,1,1,48.18328811
42464,Spermophilus beldingi,1,1,36.70366195
136490,Spermophilus brevicauda,1,1,64.14747404
20473,Spermophilus brunneus,1,1,0.01741038
42465,Spermophilus canus,1,1,20.32300015
20472,Spermophilus citellus,1,2,0.078957786
42466,Spermophilus columbianus,1,1,65.2588928
20482,Spermophilus dauricus,1,1,155.1254311
42467,Spermophilus elegans,1,1,17.93026258
20483,Spermophilus erythrogenys,1,1,164.5604864
41787,Spermophilus franklinii,1,1,192.5680718
20484,Spermophilus fulvus,1,1,191.7305787
42468,Spermophilus lateralis,1,1,8.078557147
20485,Spermophilus madrensis,1,1,4.419993229
20486,Spermophilus major,1,1,86.08254681
20487,Spermophilus mexicanus,1,1,55.49436255
20474,Spermophilus mohavensis,1,1,2.03440477
42469,Spermophilus mollis,1,1,1.244390455
42470,Spermophilus musicus,1,1,0.003662263
136231,Spermophilus pallidicauda,1,1,68.85365718
20488,Spermophilus parryii,1,1,3.627411011
20489,Spermophilus perotensis,1,1,0.26431823
20490,Spermophilus pygmaeus,1,1,220.8722525
136455,Spermophilus ralli,1,1,4.377136862
20491,Spermophilus relictus,1,1,20.56217625
42561,Spermophilus richardsonii,1,1,111.9679802
42562,Spermophilus saturatus,1,1,9.03059386
42563,Spermophilus spilosoma,1,1,166.0715516
20492,Spermophilus suslicus,1,1,1.421295254
136590,Spermophilus taurensis,1,1,1.795237044
20493,Spermophilus tereticaudus,1,1,29.83577689
20476,Spermophilus townsendii,1,1,1.31676131
42564,Spermophilus tridecemlineatus,1,1,0.043983
20494,Spermophilus undulatus,1,1,0.148466714
20495,Spermophilus variegatus,1,1,218.506128
20475,Spermophilus washingtoni,1,1,0.55174075
20496,Spermophilus xanthoprymnus,1,1,46.166259
20521,Sphaerias blanfordi,1,1,0.300716115
20599,Sphaeronycteris toxophyllum,1,1,357.8167126
136597,Sphiggurus ichillus,1,1,1.85772049
20631,Sphiggurus insidiosus,1,1,90.8188715
136738,Sphiggurus melanurus,1,1,117.5035978
20629,Sphiggurus mexicanus,1,1,59.96408974
136485,Sphiggurus pruinosus,1,1,11.57850474
136518,Sphiggurus roosmalenorum,1,1,13.31423258
20630,Sphiggurus spinosus,1,1,116.7402033
